order,Image.J.ID,SpecimenID,Site,notX,notY,Pit,X,Y,first.pit,TP.spit,Spit,Weight,Raw.material,Category,Hue.1,Key,Key_don't plot,Nodule,Breakage,LONG.TRAN.Breakage.type,Cortex,Cortex.col,Retouch,Use.wear,Dors.scar.term,bipolar,Notes,Potlid,Core,Area,Max.Length,Max.Width,FeretX,FeretY,Feret.angle,Perimeter,Round,X.1,Y.1,Image,FQAFP.cat.d,Sed..Col..No.,Nodule.Image,Lustre,Colour.uniformity,Texture,Chroma.1,Hue.2,Chroma.2,Hue.3,Chroma.3,Grain.uniformity,Matrix.grain.size,Largest.grains,Depth..mm.,Platform,O.hang.rem.,Plat.crushing,Termination,Dorsal.scars,Perc..length,Platform.width,Max.P.width,Termination.width,Plat.thick,Max.thick,Date.of.entry,Crazing,Crenated,Ext..Plat..Angle,Arris,confidence,Break.width.prox.,Break.width.distal,Break.width.long.,Plotted
2731,177,21356,BCJ area F7,11.32,10.51,F60,14.97,32.32,NA,3 (20-30cm),6,0.05,quartz,quartz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
2286,108,20911,BCJ area F7,NA,NA,f59,13.5,32.33,NA,3 (20-30cm),6,0.05,quartz,quartz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
2313,135,20938,BCJ area F7,NA,NA,f59,13.95,32.33,NA,3 (20-30cm),6,0.05,quartz,quartz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
2317,139,20942,BCJ area F7,NA,NA,f59,13.6,32.33,NA,3 (20-30cm),6,0.05,quartz,quartz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
3078,139,21703,BCJ area F7,NA,NA,F61,15.6,32.33,NA,3 (20-30cm),6,0.05,quartz,quartz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
3074,135,21699,BCJ area F7,NA,NA,F61,15.95,32.33,NA,3 (20-30cm),6,0.05,quartz,quartz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
2368,11,20971,BCJ area F7,2.8,2.87,F60,14.4,32.336,NA,2 (10-20cm),4,0.05,silcrete,Flake,NA,NA,NA,F32A,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.5,8.867,6.739,148.25,120,158.499,25.374,0.849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
2475,47,21141,BCJ area F7,4.23,3.035,F60,14.1386,32.336,NA,3 (20-30cm),6,1.53,quartz,Flake,TRANSLUCENT,Flake local quartz,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154.75,19.412,11.315,107,98.75,7.4,53.052,0.583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
2445,37,21131,BCJ area F7,2.6,1.72,F60,14.1638,32.336,NA,3 (20-30cm),6,5.13,quartz,Flake,MEDIUM,Flake local quartz,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,384.438,28.97,19.164,156.25,137.5,68.749,82.805,0.654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
2762,208,21387,BCJ area F7,7.06,5.27,F60,14.395,32.336,NA,3 (20-30cm),6,0.05,quartz,quartz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
2797,243,21422,BCJ area F7,7.35,5.06,F60,14.715,32.336,NA,3 (20-30cm),6,0.05,quartz,quartz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
2818,264,21443,BCJ area F7,7.36,4.76,F60,14.735,32.336,NA,3 (20-30cm),6,0.05,quartz,quartz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
2645,113,21073,BCJ area F7,10.43,10.115,F60,14.805,32.336,NA,2 (10-20cm),4,0.05,quartz,quartz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
2616,98,21277,BCJ area F7,7.94,5.365,F60,14.8568,32.336,NA,3 (20-30cm),6,0.4,quartz,Flake,FINE,Flake local quartz,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.312,15.008,10.018,185,35.5,60.018,42.931,0.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
2858,304,21483,BCJ area F7,7.46,5.56,F60,14.875,32.336,NA,3 (20-30cm),6,0.05,quartz,quartz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
2474,47,21007,BCJ area F7,5.73,3.74,F60,14.935,32.336,NA,2 (10-20cm),4,0.05,quartz,quartz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
2278,100,20903,BCJ area F7,NA,NA,f59,13.44,32.345,NA,3 (20-30cm),6,0.05,quartz,quartz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
2309,131,20934,BCJ area F7,NA,NA,f59,13.54,32.345,NA,3 (20-30cm),6,0.05,quartz,quartz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
3039,100,21664,BCJ area F7,NA,NA,F61,15.44,32.345,NA,3 (20-30cm),6,0.05,quartz,quartz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
3070,131,21695,BCJ area F7,NA,NA,F61,15.54,32.345,NA,3 (20-30cm),6,0.05,quartz,quartz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
2191,13,20816,BCJ area F7,NA,NA,f59,13.6,32.35,NA,3 (20-30cm),6,12.75,quartz,C Core,MEDIUM,Core local quartz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,675.25,37.082,24.434,44.25,156.25,70.71,110.069,0.655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
2183,5,20808,BCJ area F7,NA,NA,f59,13.9,32.35,NA,2 (10-20cm),4,1.08,quartz,C Core,MEDIUM,Core local quartz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143.938,16.795,12.191,71.25,182.5,44.397,49.638,0.742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
2252,74,20877,BCJ area F7,NA,NA,f59,13.25,32.35,NA,2 (10-20cm),4,0.05,quartz,quartz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
2297,119,20922,BCJ area F7,NA,NA,f59,13.8,32.35,NA,3 (20-30cm),6,0.05,quartz,quartz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
2328,150,20953,BCJ area F7,NA,NA,f59,13.9,32.35,NA,3 (20-30cm),6,0.05,quartz,quartz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
3013,74,21638,BCJ area F7,NA,NA,F61,15.25,32.35,NA,2 (10-20cm),4,0.05,quartz,quartz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
2952,13,21577,BCJ area F7,NA,NA,F61,15.6,32.35,NA,2 (10-20cm),3,0.33,quartz,Flake,TRANSLUCENT,Flake local quartz,NA,NA,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.125,13.841,10.5,155.5,126,69.928,41.395,0.784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
3058,119,21683,BCJ area F7,NA,NA,F61,15.8,32.35,NA,3 (20-30cm),6,0.05,quartz,quartz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
3089,150,21714,BCJ area F7,NA,NA,F61,15.9,32.35,NA,3 (20-30cm),6,0.05,quartz,quartz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
3453,13,22078,BCJ area F7,NA,NA,F66,12.6,32.35,NA,3 (20-30cm),6,4.9,quartz,C Core,MEDIUM,Core local quartz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,297,38.422,11.425,98,43.5,71.801,114.079,0.254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
3445,5,22070,BCJ area F7,NA,NA,F66,12.9,32.35,NA,3 (20-30cm),6,4.1,quartz,FP flaked piece,MEDIUM,Flake local quartz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,318.562,24.618,18.59,76,76.25,34.658,74.088,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
3907,5,22493,BCJ area F7,NA,NA,F76,11.9,32.35,NA,3 (20-30cm),6,6.06,quartz,Flake,MEDIUM,Flake local quartz,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,378.5,25.402,20.206,29.25,40.75,53.807,82.305,0.891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
3915,13,22501,BCJ area F7,NA,NA,F76,11.6,32.35,NA,2 (10-20cm),4,0.05,quartz,quartz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
2374,13,20973,BCJ area F7,15.87,32.6,F60,14.31,32.352,NA,2 (10-20cm),4,5.51,silcrete,Flake,NA,NA,NA,F32A,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,434.562,26.628,21.802,174.25,121.5,24.399,81.644,0.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
2738,184,21363,BCJ area F7,11.7,10.51,F60,14.2,32.352,NA,3 (20-30cm),6,0.05,quartz,quartz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
2728,174,21353,BCJ area F7,11.82,10.12,F60,14.245,32.352,NA,3 (20-30cm),6,0.05,quartz,quartz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
2781,227,21406,BCJ area F7,6.95,5.16,F60,14.305,32.352,NA,3 (20-30cm),6,0.05,quartz,quartz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
2530,65,21244,BCJ area F7,6.1,3.67,F60,14.5544,32.352,NA,3 (20-30cm),6,0.72,quartz,Flake,TRANSLUCENT,Flake local quartz,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.812,14.765,9.79,123,77.75,61.699,42.335,0.684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
2386,17,21196,BCJ area F7,3.25,3.52,F60,14.567,32.352,NA,3 (20-30cm),6,2,quartz,"Angular shatter, non-diagnostic",MEDIUM,Flake local quartz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.688,24.581,13.103,131.75,170,94.667,70.23,0.518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
2623,102,21062,BCJ area F7,10.83,9.435,F60,14.875,32.352,NA,2 (10-20cm),4,0.05,quartz,quartz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
2971,32,21596,BCJ area F7,NA,NA,F61,15.1,32.3624,NA,3 (20-30cm),6,0.44,quartz,Flake,MEDIUM,Flake local quartz,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.438,14.545,9.521,113.5,55.5,114.362,42.017,0.634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
2402,23,20983,BCJ area F7,4.25,5.37,F60,14.0126,32.368,NA,2 (10-20cm),4,0.54,quartz,Flake,FINE,Flake local quartz,NA,NA,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.438,16.722,8.604,53.5,65.5,148.449,44.688,0.514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
2703,149,21328,BCJ area F7,11.62,10.24,F60,14.175,32.368,NA,3 (20-30cm),6,0.05,quartz,quartz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
2575,80,21259,BCJ area F7,7.04,6.815,F60,14.3024,32.368,NA,3 (20-30cm),6,0.21,quartz,"Angular shatter, non-diagnostic",MEDIUM,Flake local quartz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.312,13.038,7.093,126,55.5,57.529,33.385,0.519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
2583,83,21177,BCJ area F7,7.28,5.27,F60,14.378,32.368,NA,3 (20-30cm),6,7.93,quartz,C Core,MEDIUM,Core local quartz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,314.438,29.023,16.069,118.25,14.75,107.03,77.744,0.607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
2842,288,21467,BCJ area F7,7.06,4.96,F60,14.405,32.368,NA,3 (20-30cm),6,0.05,quartz,quartz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
2835,281,21460,BCJ area F7,7.2,5.16,F60,14.55,32.368,NA,3 (20-30cm),6,0.05,quartz,quartz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
2582,83,21043,BCJ area F7,6.1,6.98,F60,14.6,32.368,NA,2 (10-20cm),4,0.05,quartz,quartz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
2646,113,21292,BCJ area F7,8.64,6.015,F60,14.605,32.368,NA,3 (20-30cm),6,0.05,quartz,quartz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
2799,245,21424,BCJ area F7,7.38,5.06,F60,14.77,32.368,NA,3 (20-30cm),6,0.05,quartz,quartz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
2334,156,20959,BCJ area F7,NA,NA,f59,13.35,32.37,NA,3 (20-30cm),6,0.05,quartz,quartz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
3095,156,21720,BCJ area F7,NA,NA,F61,15.35,32.37,NA,3 (20-30cm),6,0.05,quartz,quartz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
2696,142,21321,BCJ area F7,11.57,10.52,F60,14.145,32.384,NA,3 (20-30cm),6,0.05,quartz,quartz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
