order,Image.J.ID,SpecimenID,Site,notX,notY,X,Y,Spit,Raw.material,Key
2420,29,20989,BCJ area F7,1.45,1.09,14.504,32.848,4,quartz,Flake local quartz
2522,63,21023,BCJ area F7,4.05,4.46,14.535,32.848,4,quartz,NA
2786,232,21411,BCJ area F7,7.47,5.21,14.895,32.848,6,quartz,NA
2186,8,20811,BCJ area F7,NA,NA,13.1,32.85,4,quartz,Flake local quartz
2233,55,20858,BCJ area F7,NA,NA,13.1,32.85,4,quartz,NA
2237,59,20862,BCJ area F7,NA,NA,13.55,32.85,4,quartz,NA
2244,66,20869,BCJ area F7,NA,NA,13.5,32.85,4,quartz,NA
2259,81,20884,BCJ area F7,NA,NA,13.65,32.85,4,quartz,NA
2292,114,20917,BCJ area F7,NA,NA,13.75,32.85,6,quartz,NA
2296,118,20921,BCJ area F7,NA,NA,13.9,32.85,6,quartz,NA
2323,145,20948,BCJ area F7,NA,NA,13.85,32.85,6,quartz,NA
2327,149,20952,BCJ area F7,NA,NA,13.95,32.85,6,quartz,NA
3005,66,21630,BCJ area F7,NA,NA,15.5,32.85,4,quartz,NA
3020,81,21645,BCJ area F7,NA,NA,15.65,32.85,4,quartz,NA
3053,114,21678,BCJ area F7,NA,NA,15.75,32.85,6,quartz,NA
3084,145,21709,BCJ area F7,NA,NA,15.85,32.85,6,quartz,NA
3057,118,21682,BCJ area F7,NA,NA,15.9,32.85,6,quartz,NA
3448,8,22073,BCJ area F7,NA,NA,12.1,32.85,6,quartz,Flake local quartz
3495,55,22120,BCJ area F7,NA,NA,12.1,32.85,6,quartz,NA
3910,8,22496,BCJ area F7,NA,NA,11.1,32.85,6,quartz,Flake local quartz
2499,55,21149,BCJ area F7,6.38,3.705,14.0126,32.864,6,quartz,Flake local quartz
2740,186,21365,BCJ area F7,7.56,5.32,14.115,32.864,6,quartz,NA
2721,167,21346,BCJ area F7,11.57,10.11,14.15,32.864,6,quartz,NA
2364,10,21189,BCJ area F7,15.49,32.795,14.189,32.864,6,quartz,Flake local quartz
2372,13,21107,BCJ area F7,0.85,0.44,14.378,32.864,6,quartz,Flake local quartz
2631,106,21066,BCJ area F7,8.84,6.365,14.63,32.864,4,quartz,NA
2865,311,21490,BCJ area F7,7.41,5.56,14.8,32.864,6,quartz,NA
2335,157,20960,BCJ area F7,NA,NA,13.85,32.87,6,quartz,NA
3056,117,21681,BCJ area F7,NA,NA,15.25,32.87,6,quartz,NA
3096,157,21721,BCJ area F7,NA,NA,15.85,32.87,6,quartz,NA
2993,54,21618,BCJ area F7,NA,NA,15.1,32.88,6,quartz,Flake local quartz
2405,24,20984,BCJ area F7,1.85,1.855,14.0504,32.88,4,quartz,Core local quartz
2410,25,21204,BCJ area F7,3.8,3.37,14.1008,32.88,6,quartz,Flake local quartz
2488,51,21230,BCJ area F7,4.4,1.9,14.2646,32.88,6,quartz,Flake local quartz
2527,64,21243,BCJ area F7,5.15,5.18,14.3528,32.88,6,quartz,Core local quartz
2776,222,21401,BCJ area F7,7.09,5.105,14.415,32.88,6,quartz,NA
2862,308,21487,BCJ area F7,7.11,4.91,14.445,32.88,6,quartz,NA
2594,87,21266,BCJ area F7,7.95,5.67,14.5796,32.88,6,quartz,Flake local quartz
2547,71,21165,BCJ area F7,6.62,5.61,14.7308,32.88,6,quartz,Flake local quartz
2635,108,21068,BCJ area F7,10.14,9.165,14.735,32.88,4,quartz,NA
2492,53,21013,BCJ area F7,5.53,3.265,14.895,32.88,4,quartz,NA
2480,49,21009,BCJ area F7,6.36,5.795,14.24,32.896,4,quartz,NA
2809,255,21434,BCJ area F7,6.96,5.11,14.31,32.896,6,quartz,NA
2456,41,21001,BCJ area F7,4.53,2.835,14.504,32.896,4,quartz,Core local quartz
2384,17,20977,BCJ area F7,3.5,3.07,14.5922,32.896,4,quartz,Core local quartz
2656,118,21297,BCJ area F7,10.53,8.735,14.82,32.896,6,quartz,NA
2519,62,21022,BCJ area F7,5.25,5.33,14.83,32.896,4,quartz,NA
2433,33,21127,BCJ area F7,1.78,1.64,14.8946,32.896,6,quartz,Flake local quartz
2636,108,21287,BCJ area F7,11.03,8.435,14.9,32.896,6,quartz,NA
2959,20,21584,BCJ area F7,NA,NA,15.25,32.896,6,quartz,Core local quartz
2232,54,20857,BCJ area F7,NA,NA,13.1,32.9,6,quartz,Flake local quartz
2229,51,20854,BCJ area F7,NA,NA,13.35,32.9,6,quartz,Flake local quartz
2243,65,20868,BCJ area F7,NA,NA,13.99,32.9,4,quartz,NA
2275,97,20900,BCJ area F7,NA,NA,13.55,32.9,6,quartz,NA
2290,112,20915,BCJ area F7,NA,NA,13.7,32.9,6,quartz,NA
2299,121,20924,BCJ area F7,NA,NA,13.7,32.9,6,quartz,NA
2306,128,20931,BCJ area F7,NA,NA,13.65,32.9,6,quartz,NA
2321,143,20946,BCJ area F7,NA,NA,13.8,32.9,6,quartz,NA
2330,152,20955,BCJ area F7,NA,NA,13.8,32.9,6,quartz,NA
2220,42,20845,BCJ area F7,NA,NA,13.7,32.9,6,quartz,NA
2793,239,21418,BCJ area F7,6.9,5.46,14.275,32.9,6,quartz,NA
2436,34,20994,BCJ area F7,4.3,4.41,14.9702,32.9,4,quartz,Flake local quartz
2990,51,21615,BCJ area F7,NA,NA,15.35,32.9,6,quartz,Flake local quartz
3036,97,21661,BCJ area F7,NA,NA,15.55,32.9,6,quartz,NA
2981,42,21606,BCJ area F7,NA,NA,15.7,32.9,6,quartz,Core local quartz
3060,121,21685,BCJ area F7,NA,NA,15.7,32.9,6,quartz,NA
3082,143,21707,BCJ area F7,NA,NA,15.8,32.9,6,quartz,NA
3091,152,21716,BCJ area F7,NA,NA,15.8,32.9,6,quartz,NA
3004,65,21629,BCJ area F7,NA,NA,16,32.9,4,quartz,NA
3482,42,22107,BCJ area F7,NA,NA,12.7,32.9,6,quartz,NA
3491,51,22116,BCJ area F7,NA,NA,12.35,32.9,6,quartz,NA
3494,54,22119,BCJ area F7,NA,NA,12.1,32.9,6,quartz,NA
5262,NA,NA,NA,NA,NA,16,32.9,NA,NA,Excavation boundary
5354,NA,NA,NA,NA,NA,11,32.9,NA,NA,Excavation boundary
2441,36,20996,BCJ area F7,3.58,2.34,14.063,32.912,4,quartz,Flake local quartz
2716,162,21341,BCJ area F7,11.59,10.11,14.17,32.912,6,quartz,NA
2741,187,21366,BCJ area F7,7.66,5.39,14.235,32.912,6,quartz,NA
2363,10,21104,BCJ area F7,0.85,0.93,14.252,32.912,6,quartz,Flake local quartz
2571,79,21173,BCJ area F7,7.3,4.465,14.2898,32.912,6,quartz,Core local quartz
2729,175,21354,BCJ area F7,11.97,10.31,14.315,32.912,6,quartz,NA
2904,350,21529,BCJ area F7,7.21,5.11,14.58,32.912,6,quartz,NA
2551,72,21251,BCJ area F7,6.33,4.265,14.7434,32.912,6,quartz,Flake local quartz
2608,94,21273,BCJ area F7,8.94,7.835,14.7812,32.912,6,quartz,Flake local quartz
2678,129,21308,BCJ area F7,10.48,9.68,14.81,32.912,6,quartz,NA
3102,163,21727,BCJ area F7,NA,NA,15.45,32.92,6,quartz,NA
3098,159,21723,BCJ area F7,NA,NA,15.65,32.92,6,quartz,NA
3110,171,21735,BCJ area F7,NA,NA,15.9,32.92,6,quartz,NA
1572,12,20197,BCJ area F7,NA,NA,13.05,32.928,4,quartz,NA
2605,93,21053,BCJ area F7,7.84,7.265,14.44,32.928,4,quartz,NA
2805,251,21430,BCJ area F7,7.26,4.91,14.6,32.928,6,quartz,NA
2857,303,21482,BCJ area F7,7.31,5.11,14.68,32.928,6,quartz,NA
2742,188,21367,BCJ area F7,7.36,5.37,14.725,32.928,6,quartz,NA
2907,353,21532,BCJ area F7,7.41,5.04,14.815,32.928,6,quartz,NA
2995,56,21620,BCJ area F7,NA,NA,15.75,32.928,4,quartz,NA
3097,158,21722,BCJ area F7,NA,NA,15.95,32.94,6,quartz,NA
1573,13,20198,BCJ area F7,NA,NA,13.6,32.944,4,quartz,NA
2500,55,21234,BCJ area F7,4.78,3.135,14.063,32.944,6,quartz,Flake local quartz
2759,205,21384,BCJ area F7,7.56,5.42,14.12,32.944,6,quartz,NA
2749,195,21374,BCJ area F7,7.66,5.62,14.24,32.944,6,quartz,NA
2487,51,21145,BCJ area F7,5.01,2.635,14.2772,32.944,6,quartz,Flake local quartz
2382,16,21195,BCJ area F7,1.85,1.105,14.504,32.944,6,quartz,Flake local quartz
2643,112,21072,BCJ area F7,8.44,6.415,14.59,32.944,4,quartz,NA
2495,54,21014,BCJ area F7,5.13,3.335,14.78,32.944,4,quartz,NA
2434,33,21212,BCJ area F7,3.5,3.71,14.9072,32.944,6,quartz,Core local quartz
2362,9,20969,BCJ area F7,15.27,32.25,14.2,32.944,4,silcrete,NA
2996,57,21621,BCJ area F7,NA,NA,15.65,32.944,4,quartz,NA
2217,39,20842,BCJ area F7,NA,NA,13.2,32.95,6,quartz,Flake local quartz
2197,19,20822,BCJ area F7,NA,NA,13.45,32.95,6,quartz,Flake local quartz
2228,50,20853,BCJ area F7,NA,NA,13.55,32.95,6,quartz,Flake local quartz
2200,22,20825,BCJ area F7,NA,NA,13.85,32.95,6,quartz,Flake local quartz
2231,53,20856,BCJ area F7,NA,NA,13.95,32.95,6,quartz,Flake local quartz
2262,84,20887,BCJ area F7,NA,NA,13.85,32.95,4,quartz,NA
2264,86,20889,BCJ area F7,NA,NA,13.2,32.95,4,quartz,NA
2268,90,20893,BCJ area F7,NA,NA,13.65,32.95,4,quartz,NA
2274,96,20899,BCJ area F7,NA,NA,13.85,32.95,4,quartz,NA
2305,127,20930,BCJ area F7,NA,NA,13.95,32.95,6,quartz,NA
3006,67,21631,BCJ area F7,NA,NA,15.29,32.95,4,quartz,NA
2989,50,21614,BCJ area F7,NA,NA,15.55,32.95,6,quartz,Core local quartz
3114,175,21739,BCJ area F7,NA,NA,15.6,32.95,6,quartz,NA
3029,90,21654,BCJ area F7,NA,NA,15.65,32.95,4,quartz,NA
2961,22,21586,BCJ area F7,NA,NA,15.85,32.95,6,quartz,Flake local quartz
3023,84,21648,BCJ area F7,NA,NA,15.85,32.95,4,quartz,NA
3462,22,22087,BCJ area F7,NA,NA,12.85,32.95,4,quartz,NA
3479,39,22104,BCJ area F7,NA,NA,12.2,32.95,6,quartz,NA
3490,50,22115,BCJ area F7,NA,NA,12.55,32.95,6,quartz,NA
3493,53,22118,BCJ area F7,NA,NA,12.95,32.95,6,quartz,NA
3459,19,22084,BCJ area F7,NA,NA,12.45,32.95,6,quartz,NA
3921,19,22507,BCJ area F7,NA,NA,11.45,32.95,6,quartz,NA
3924,22,22510,BCJ area F7,NA,NA,11.85,32.95,6,quartz,NA
1574,14,20199,BCJ area F7,NA,NA,13.25,32.96,4,quartz,NA
2711,157,21336,BCJ area F7,11.62,10.11,14.18,32.96,6,quartz,NA
2773,219,21398,BCJ area F7,7.2,5.56,14.54,32.96,6,quartz,NA
2869,315,21494,BCJ area F7,7.21,5.46,14.565,32.96,6,quartz,NA
2478,48,21008,BCJ area F7,4.25,4.51,14.585,32.96,4,quartz,NA
2935,381,21560,BCJ area F7,7.31,5.11,14.69,32.96,6,quartz,NA
2638,109,21288,BCJ area F7,9.89,9.535,14.7,32.96,6,quartz,NA
2648,114,21293,BCJ area F7,10.18,9.815,14.745,32.96,6,quartz,NA
2681,131,21091,BCJ area F7,10.78,10.33,14.87,32.96,4,quartz,NA
2997,58,21622,BCJ area F7,NA,NA,15.4,32.96,4,quartz,NA
3037,98,21662,BCJ area F7,NA,NA,15.34,32.96,6,quartz,NA
3115,176,21740,BCJ area F7,NA,NA,15.85,32.97,6,quartz,NA
3119,180,21744,BCJ area F7,NA,NA,16,32.97,6,quartz,NA
1575,15,20200,BCJ area F7,NA,NA,13.25,32.976,4,quartz,NA
2502,56,21150,BCJ area F7,6.68,4.255,14.0756,32.976,6,quartz,Flake local quartz
2856,302,21481,BCJ area F7,7.56,4.91,14.13,32.976,6,quartz,NA
2366,11,21105,BCJ area F7,3,3.57,14.2646,32.976,6,quartz,Flake local quartz
2375,14,21108,BCJ area F7,1.35,2.32,14.4158,32.976,6,quartz,Flake local quartz
2682,131,21310,BCJ area F7,11.42,8.79,14.7,32.976,6,quartz,NA
2659,120,21080,BCJ area F7,10.88,8.585,14.88,32.976,4,quartz,NA
2864,310,21489,BCJ area F7,7.49,5.61,14.915,32.976,6,quartz,NA
2432,33,20993,BCJ area F7,3.7,3.56,14.9198,32.976,4,quartz,Core local quartz
2938,384,21563,BCJ area F7,7.51,5.04,14.98,32.976,6,quartz,NA
2998,59,21623,BCJ area F7,NA,NA,15.55,32.976,4,quartz,NA
3118,179,21743,BCJ area F7,NA,NA,15.35,32.982,6,quartz,NA
3012,73,21637,BCJ area F7,NA,NA,15.8,32.99,4,quartz,NA
1576,16,20201,BCJ area F7,NA,NA,13.85,32.992,4,quartz,NA
2549,72,21032,BCJ area F7,6.33,4.515,14.135,32.992,4,quartz,NA
2886,332,21511,BCJ area F7,7.76,5.51,14.36,32.992,6,quartz,NA
2458,41,21220,BCJ area F7,4.53,2.585,14.5292,32.992,6,quartz,Core local quartz
2595,88,21048,BCJ area F7,8.74,4.72,14.615,32.992,4,quartz,NA
2900,346,21525,BCJ area F7,7.26,5.51,14.62,32.992,6,quartz,NA
2388,18,21112,BCJ area F7,2.2,2.08,14.6552,32.992,6,quartz,Flake local quartz
2663,122,21082,BCJ area F7,10.24,9.215,14.77,32.992,4,quartz,NA
2730,176,21355,BCJ area F7,11.32,10.34,14.965,32.992,6,quartz,NA
2383,16,20976,BCJ area F7,3.65,3.42,14.545,32.992,4,chert,NA
2564,77,21037,BCJ area F7,6.85,5.33,14.22,32.998,4,quartz,NA
3021,82,21646,BCJ area F7,NA,NA,15.45,33,4,quartz,NA
2193,15,20818,BCJ area F7,NA,NA,13.25,33,6,quartz,Core local quartz
2251,73,20876,BCJ area F7,NA,NA,13.8,33,4,quartz,NA
2260,82,20885,BCJ area F7,NA,NA,13.45,33,4,quartz,NA
2263,85,20888,BCJ area F7,NA,NA,13.2,33,4,quartz,NA
3343,1,21968,BCJ area F7,13,33,13,33,4,quartz,Core local quartz
3398,1,22023,BCJ area F7,12,33,12,33,2,glass,NA
3455,15,22080,BCJ area F7,NA,NA,12.25,33,6,quartz,Flake local quartz
3195,3,21820,BCJ area F7,NA,NA,14.2016,33,4,quartz,Flake local quartz
3870,2,22456,BCJ area F7,11,33,11,33,4,chert,NA
3917,15,22503,BCJ area F7,NA,NA,11.25,33,6,quartz,NA
5263,NA,NA,NA,NA,NA,16,33,NA,NA,Excavation boundary
5353,NA,NA,NA,NA,NA,11,33,NA,NA,Excavation boundary
3229,37,21854,BCJ area F7,NA,NA,14.2016,33.014,6,quartz,Flake local quartz
3220,28,21845,BCJ area F7,NA,NA,14.189,33.02,6,quartz,Flake local quartz
3191,69,21816,BCJ area F7,NA,NA,15.29,33.0295,6,quartz,NA
3149,27,21774,BCJ area F7,NA,NA,15.3,33.03,6,quartz,Flake local quartz
3223,31,21848,BCJ area F7,NA,NA,14.2142,33.04,6,quartz,Flake local quartz
3146,24,21771,BCJ area F7,NA,NA,15,33.05,6,quartz,Flake local quartz
3131,9,21756,BCJ area F7,NA,NA,15.7,33.05,4,quartz,Flake local quartz
3152,30,21777,BCJ area F7,NA,NA,15.95,33.05,6,quartz,Flake local quartz
3221,29,21846,BCJ area F7,NA,NA,14.1,33.05,6,quartz,NA
3196,4,21821,BCJ area F7,NA,NA,14.2898,33.05,4,quartz,Flake local quartz
3314,122,21939,BCJ area F7,NA,NA,14.35,33.05,6,quartz,NA
3207,15,21832,BCJ area F7,NA,NA,14.38761,33.05,6,quartz,Flake local quartz
3280,88,21905,BCJ area F7,NA,NA,14.75,33.05,4,quartz,NA
3351,9,21976,BCJ area F7,NA,NA,13.7,33.05,6,quartz,Core local quartz
3371,29,21996,BCJ area F7,NA,NA,13.1,33.05,6,quartz,NA
3372,30,21997,BCJ area F7,NA,NA,13.95,33.05,6,quartz,NA
3356,14,21981,BCJ area F7,NA,NA,13.25,33.05,6,quartz,NA
3411,14,22036,BCJ area F7,NA,NA,12.25,33.05,6,quartz,Flake local quartz
3406,9,22031,BCJ area F7,NA,NA,12.7,33.05,6,quartz,Core local quartz
3426,29,22051,BCJ area F7,NA,NA,12.1,33.05,6,quartz,NA
3427,30,22052,BCJ area F7,NA,NA,12.95,33.05,6,quartz,NA
3878,10,22464,BCJ area F7,NA,NA,11.7,33.05,6,quartz,Flake local quartz
3883,15,22469,BCJ area F7,NA,NA,11.25,33.05,4,quartz,NA
3898,30,22484,BCJ area F7,NA,NA,11.1,33.05,6,quartz,NA
3899,31,22485,BCJ area F7,NA,NA,11.95,33.05,6,quartz,NA
3138,16,21763,BCJ area F7,NA,NA,15.85,33.055,6,quartz,Flake local quartz
3240,48,21865,BCJ area F7,NA,NA,14.8,33.06,4,quartz,NA
3150,28,21775,BCJ area F7,NA,NA,15.45,33.075,6,quartz,Flake local quartz
3198,6,21823,BCJ area F7,NA,NA,14.5922,33.08,4,quartz,Flake local quartz
3299,107,21924,BCJ area F7,NA,NA,14.5,33.08,6,quartz,NA
3325,133,21950,BCJ area F7,NA,NA,14.97,33.09,6,quartz,NA
3172,50,21797,BCJ area F7,NA,NA,15.55,33.095,4,quartz,NA
3129,7,21754,BCJ area F7,NA,NA,15.95,33.095,4,quartz,Flake local quartz
3349,7,21974,BCJ area F7,NA,NA,13.95,33.095,4,quartz,Flake local quartz
3404,7,22029,BCJ area F7,NA,NA,12.3,33.095,4,quartz,Flake local quartz
3876,8,22462,BCJ area F7,NA,NA,11.95,33.095,6,quartz,Flake local quartz
3237,45,21862,BCJ area F7,NA,NA,14.6048,33.096,6,quartz,Flake local quartz
3132,10,21757,BCJ area F7,NA,NA,15.05,33.1,4,quartz,Flake local quartz
3148,26,21773,BCJ area F7,NA,NA,15.55,33.1,6,quartz,Flake local quartz
3194,2,21819,BCJ area F7,NA,NA,14.5,33.1,4,silcrete,NA
3224,32,21849,BCJ area F7,NA,NA,14.1,33.1,6,quartz,Flake local quartz
3238,46,21863,BCJ area F7,NA,NA,14.6174,33.1,6,quartz,Flake local quartz
3231,39,21856,BCJ area F7,NA,NA,14.6804,33.1,6,quartz,Flake local quartz
3368,26,21993,BCJ area F7,NA,NA,13.55,33.1,6,quartz,NA
3374,32,21999,BCJ area F7,NA,NA,13.1,33.1,6,quartz,NA
3423,26,22048,BCJ area F7,NA,NA,12.55,33.1,6,quartz,NA
3429,32,22054,BCJ area F7,NA,NA,12.1,33.1,6,quartz,NA
3895,27,22481,BCJ area F7,NA,NA,11.55,33.1,6,quartz,NA
3901,33,22487,BCJ area F7,NA,NA,11.1,33.1,6,quartz,NA
5264,NA,NA,NA,NA,NA,16,33.1,NA,NA,Excavation boundary
5352,NA,NA,NA,NA,NA,11,33.1,NA,NA,Excavation boundary
3159,37,21784,BCJ area F7,NA,NA,15.45,33.13,4,quartz,NA
3182,60,21807,BCJ area F7,NA,NA,15.2,33.15,6,quartz,NA
3167,45,21792,BCJ area F7,NA,NA,15.35,33.15,4,quartz,NA
3162,40,21787,BCJ area F7,NA,NA,15.8,33.15,4,quartz,NA
3183,61,21808,BCJ area F7,NA,NA,15.9,33.15,6,quartz,NA
3134,12,21759,BCJ area F7,NA,NA,16,33.15,6,quartz,Flake local quartz
3252,60,21877,BCJ area F7,NA,NA,14.2,33.15,4,quartz,NA
3253,61,21878,BCJ area F7,NA,NA,14.9,33.15,4,quartz,NA
3354,12,21979,BCJ area F7,NA,NA,13.95,33.15,6,quartz,Flake local quartz
3382,40,22007,BCJ area F7,NA,NA,13.8,33.15,6,quartz,NA
3387,45,22012,BCJ area F7,NA,NA,13.35,33.15,6,quartz,NA
3437,40,22062,BCJ area F7,NA,NA,12.8,33.15,6,quartz,NA
3409,12,22034,BCJ area F7,NA,NA,12.1,33.15,6,quartz,NA
3881,13,22467,BCJ area F7,NA,NA,11.4,33.15,4,quartz,NA
3213,21,21838,BCJ area F7,NA,NA,14.4536,33.17,6,quartz,Flake local quartz
3388,46,22013,BCJ area F7,NA,NA,13.35,33.18,6,quartz,NA
3160,38,21785,BCJ area F7,NA,NA,16,33.195,4,quartz,NA
3380,38,22005,BCJ area F7,NA,NA,13.99,33.195,6,quartz,NA
3435,38,22060,BCJ area F7,NA,NA,12.5,33.195,6,quartz,NA
3130,8,21755,BCJ area F7,NA,NA,15.1,33.2,4,quartz,Flake local quartz
3185,63,21810,BCJ area F7,NA,NA,15.2,33.2,6,quartz,NA
3128,6,21753,BCJ area F7,NA,NA,15.35,33.2,4,quartz,Backed artefact local quartz
3139,17,21764,BCJ area F7,NA,NA,15.7,33.2,6,quartz,Flake local quartz
3255,63,21880,BCJ area F7,NA,NA,14.2,33.2,4,quartz,NA
3219,27,21844,BCJ area F7,NA,NA,14.3024,33.2,6,quartz,Flake local quartz
3249,57,21874,BCJ area F7,NA,NA,14.65,33.2,4,quartz,NA
3199,7,21824,BCJ area F7,NA,NA,14.9576,33.2,4,quartz,Flake local quartz
3348,6,21973,BCJ area F7,NA,NA,13.35,33.2,4,quartz,Flake local quartz
3359,17,21984,BCJ area F7,NA,NA,13.7,33.2,4,quartz,NA
3403,6,22028,BCJ area F7,NA,NA,12.35,33.2,4,quartz,Core local quartz
3414,17,22039,BCJ area F7,NA,NA,12.7,33.2,4,quartz,NA
3875,7,22461,BCJ area F7,NA,NA,11.35,33.2,6,quartz,Flake local quartz
3886,18,22472,BCJ area F7,NA,NA,11.7,33.2,4,quartz,NA
5265,NA,NA,NA,NA,NA,16,33.2,NA,NA,Excavation boundary
5351,NA,NA,NA,NA,NA,11,33.2,NA,NA,Excavation boundary
3214,22,21839,BCJ area F7,NA,NA,14.4788,33.21,6,quartz,Flake local quartz
3165,43,21790,BCJ area F7,NA,NA,15.15,33.25,4,quartz,NA
3232,40,21857,BCJ area F7,NA,NA,14.2268,33.25,6,quartz,Flake local quartz
3286,94,21911,BCJ area F7,NA,NA,14.25,33.25,6,quartz,NA
3283,91,21908,BCJ area F7,NA,NA,14.3,33.25,6,quartz,NA
3317,125,21942,BCJ area F7,NA,NA,14.35,33.25,6,quartz,NA
3268,76,21893,BCJ area F7,NA,NA,14.45,33.25,4,quartz,NA
3284,92,21909,BCJ area F7,NA,NA,14.6,33.25,6,quartz,NA
3263,71,21888,BCJ area F7,NA,NA,14.9,33.25,4,quartz,NA
3222,30,21847,BCJ area F7,NA,NA,14.9702,33.25,6,quartz,Flake local quartz
3385,43,22010,BCJ area F7,NA,NA,13.15,33.25,6,quartz,NA
3440,43,22065,BCJ area F7,NA,NA,12.15,33.25,6,quartz,NA
3143,21,21768,BCJ area F7,NA,NA,15.5,33.26,6,quartz,Flake local quartz
3269,77,21894,BCJ area F7,NA,NA,14.45,33.28,4,quartz,NA
3181,59,21806,BCJ area F7,NA,NA,15.55,33.285,6,quartz,NA
3261,69,21886,BCJ area F7,NA,NA,14.29,33.295,4,quartz,NA
3124,2,21749,BCJ area F7,NA,NA,15.5,33.3,4,silcrete,NA
3170,48,21795,BCJ area F7,NA,NA,15.8,33.3,4,quartz,NA
3206,14,21831,BCJ area F7,NA,NA,14.25,33.3,6,NA,NA
3217,25,21842,BCJ area F7,NA,NA,14.2016,33.3,6,quartz,Flake local quartz
3330,138,21955,BCJ area F7,NA,NA,14.6,33.3,6,quartz,NA
3315,123,21940,BCJ area F7,NA,NA,14.73,33.3,6,quartz,NA
3369,27,21994,BCJ area F7,NA,NA,13.3,33.3,6,quartz,NA
3379,37,22004,BCJ area F7,NA,NA,13.45,33.3,6,quartz,NA
3390,48,22015,BCJ area F7,NA,NA,13.8,33.3,6,quartz,NA
3424,27,22049,BCJ area F7,NA,NA,12.3,33.3,6,quartz,NA
3434,37,22059,BCJ area F7,NA,NA,12.45,33.3,6,quartz,NA
3896,28,22482,BCJ area F7,NA,NA,11.3,33.3,6,quartz,NA
5266,NA,NA,NA,NA,NA,16,33.3,NA,NA,Excavation boundary
5350,NA,NA,NA,NA,NA,11,33.3,NA,NA,Excavation boundary
3233,41,21858,BCJ area F7,NA,NA,14.2772,33.33,6,quartz,Flake local quartz
3300,108,21925,BCJ area F7,NA,NA,14.5,33.33,6,quartz,NA
3331,139,21956,BCJ area F7,NA,NA,14.6,33.33,6,quartz,NA
3327,135,21952,BCJ area F7,NA,NA,14.95,33.33,6,quartz,NA
3227,35,21852,BCJ area F7,NA,NA,14.8568,33.34,6,quartz,Core local quartz
3292,100,21917,BCJ area F7,NA,NA,14.44,33.345,6,quartz,NA
3323,131,21948,BCJ area F7,NA,NA,14.54,33.345,6,quartz,NA
3135,13,21760,BCJ area F7,NA,NA,15.6,33.35,6,quartz,Flake local quartz
3127,5,21752,BCJ area F7,NA,NA,15.9,33.35,4,quartz,Flake local quartz
3266,74,21891,BCJ area F7,NA,NA,14.25,33.35,4,quartz,NA
3235,43,21860,BCJ area F7,NA,NA,14.2898,33.35,6,quartz,Flake local quartz
3311,119,21936,BCJ area F7,NA,NA,14.8,33.35,6,quartz,NA
3342,150,21967,BCJ area F7,NA,NA,14.9,33.35,6,quartz,NA
3355,13,21980,BCJ area F7,NA,NA,13.6,33.35,6,quartz,Core local quartz
3347,5,21972,BCJ area F7,NA,NA,13.9,33.35,4,quartz,Flake local quartz
3410,13,22035,BCJ area F7,NA,NA,12.6,33.35,6,quartz,Flake local quartz
3402,5,22027,BCJ area F7,NA,NA,12.9,33.35,4,quartz,Flake local quartz
3874,6,22460,BCJ area F7,NA,NA,11.9,33.35,6,quartz,Flake local quartz
3882,14,22468,BCJ area F7,NA,NA,11.6,33.35,4,quartz,NA
3212,20,21837,BCJ area F7,NA,NA,14.39228,33.36,6,quartz,Flake local quartz
3204,12,21829,BCJ area F7,NA,NA,14.98,33.36,4,quartz,Flake local quartz
3145,23,21770,BCJ area F7,NA,NA,16,33.38,6,quartz,Flake local quartz
3188,66,21813,BCJ area F7,NA,NA,15.5,33.385,6,quartz,NA
3173,51,21798,BCJ area F7,NA,NA,15.35,33.39,4,quartz,NA
3164,42,21789,BCJ area F7,NA,NA,15.7,33.39,4,quartz,NA
3125,3,21750,BCJ area F7,NA,NA,15.8,33.4,4,chert,NA
3179,57,21804,BCJ area F7,NA,NA,15.65,33.4,6,quartz,NA
3180,58,21805,BCJ area F7,NA,NA,15.4,33.4,6,quartz,NA
3190,68,21815,BCJ area F7,NA,NA,15.55,33.4,6,quartz,NA
3294,102,21919,BCJ area F7,NA,NA,14.95,33.4,6,quartz,NA
3202,10,21827,BCJ area F7,NA,NA,14.05,33.4,4,quartz,Flake local quartz
3297,105,21922,BCJ area F7,NA,NA,14.3,33.4,6,quartz,NA
3250,58,21875,BCJ area F7,NA,NA,14.4,33.4,4,quartz,NA
3328,136,21953,BCJ area F7,NA,NA,14.4,33.4,6,quartz,NA
3260,68,21885,BCJ area F7,NA,NA,14.55,33.4,4,quartz,NA
3197,5,21822,BCJ area F7,NA,NA,14.7056,33.4,4,quartz,Backed artefact local quartz
3271,79,21896,BCJ area F7,NA,NA,14.9,33.4,4,quartz,NA
3352,10,21977,BCJ area F7,NA,NA,13.05,33.4,6,quartz,Flake local quartz
3407,10,22032,BCJ area F7,NA,NA,12.05,33.4,6,quartz,Flake local quartz
3879,11,22465,BCJ area F7,NA,NA,11.05,33.4,6,quartz,Backed artefact local quartz
5267,NA,NA,NA,NA,NA,16,33.4,NA,NA,Excavation boundary
5349,NA,NA,NA,NA,NA,11,33.4,NA,NA,Excavation boundary
3154,32,21779,BCJ area F7,NA,NA,15.1,33.41,4,quartz,NA
3230,38,21855,BCJ area F7,NA,NA,14.8694,33.41,6,quartz,Flake local quartz
3168,46,21793,BCJ area F7,NA,NA,15.35,33.418,4,quartz,NA
